Key,RA,DEC,K,Kerr,J-K,J-Kerr,#obs,class,pmRA,pmDEC,parallax,errpmRA,errpmDec,errparallax
0,19:46:52,-15:03:22.0,15.745,0.014,0.91,0.021,2,-2,-0.437,0.598,0.938,0.526,0.473,0.3243
0,19:46:50,-14:56:39.0,15.45,0.008,0.893,0.014,3,-2,-1.666,-1.074,0.029,0.468,0.409,0.2675
0,19:45:31,-15:13:51.4,15.595,0.012,0.83,0.017,2,-2,-0.667,-0.259,0.243,0.367,0.308,0.2167
0,19:45:22,-15:20:47.5,15.603,0.012,0.978,0.018,2,-2,2.241,-2.075,1.19,1.311,0.944,0.7223
0,19:47:36,-15:12:21.9,15.298,0.01,0.99,0.015,2,-2,-1.59,0.114,0.406,0.494,0.46,0.2724
0,19:47:30,-15:13:13.2,15.575,0.012,1.009,0.018,2,-2,0.047,-0.645,0.926,0.663,0.572,0.3954
0,19:47:43,-15:17:38.8,15.681,0.013,0.861,0.018,2,-2,0.28,-0.956,0.49,0.45,0.388,0.2414
0,19:47:43,-14:53:46.4,15.354,0.01,0.962,0.015,2,-2,2.074,-1.265,0.47,0.972,0.741,0.5985
0,19:47:55,-14:54:38.2,15.498,0.011,0.888,0.016,2,-2,0.148,0.271,0.669,1.625,1.294,1.0779
0,19:47:56,-14:43:53.7,15.67,0.012,0.914,0.018,2,-2,-1.513,-0.327,0.677,0.732,0.496,0.5672
0,19:45:44,-14:55:53.4,13.565,0.003,0.95,0.005,2,-2,-0.18,-0.003,-0.147,0.161,0.145,0.0957
0,19:45:22,-14:55:42.6,15.657,0.013,0.907,0.019,2,-2,0.03,-0.127,0.111,0.411,0.378,0.2477
0,19:46:12,-14:55:34.5,15.754,0.01,0.803,0.014,4,-2,-0.993,-1.061,0.153,0.373,0.322,0.2188
0,19:45:20,-14:55:13.4,14.956,0.008,1.01,0.013,2,-2,-0.115,-0.448,-0.321,0.401,0.382,0.2287
0,19:45:31,-14:50:05.1,15.745,0.014,0.905,0.021,2,-2,0.177,0.284,0.05,0.526,0.464,0.3194
0,19:45:22,-14:50:04.0,15.105,0.009,1.173,0.015,2,-2,-0.155,-0.037,0.265,0.599,0.539,0.3614
0,19:45:44,-14:49:34.3,14.996,0.008,1.063,0.013,2,-2,-0.366,0.756,0.125,0.408,0.371,0.2622
0,19:45:36,-14:47:02.7,15.378,0.011,1.121,0.017,2,-2,0.011,1.031,1.051,0.856,0.768,0.5057
0,19:45:46,-14:45:48.2,15.461,0.011,0.995,0.017,2,-2,-1.809,-0.476,0.756,0.668,0.591,0.3742
0,19:45:20,-14:45:45.2,15.336,0.01,1.105,0.016,2,-2,0.074,0.015,0.286,0.679,0.646,0.3724
0,19:46:05,-14:45:05.0,15.347,0.01,1.003,0.016,2,-2,-1.878,-1.036,2.143,1.265,1.041,0.7069
0,19:46:13,-14:43:01.3,15.592,0.013,0.837,0.014,5,0,0.449,0.178,1.206,0.625,0.511,0.3888
0,19:46:41,-15:14:43.2,15.571,0.012,0.941,0.018,2,-2,-2.028,0.276,1.066,0.609,0.469,0.3403
0,19:46:24,-15:17:24.3,15.848,0.014,0.807,0.02,2,-2,0.818,0.566,0.623,0.424,0.368,0.2459
0,19:46:17,-15:21:56.6,15.765,0.013,0.886,0.019,2,0,-1.068,-1.278,-0.367,0.499,0.413,0.2914
0,19:48:27,-15:10:38.7,15.526,0.011,0.805,0.016,2,-2,0.809,-0.514,0.082,0.421,0.369,0.2629
0,19:48:41,-15:11:17.2,15.658,0.012,0.922,0.018,2,-2,1.208,0.611,0.749,0.636,0.486,0.3847
0,19:48:23,-15:12:40.3,15.594,0.012,0.954,0.018,2,-2,0.487,-0.554,-0.103,0.65,0.558,0.469
0,19:48:25,-15:14:01.7,15.63,0.012,0.951,0.018,2,-2,2.658,-1.921,0.541,1.02,0.994,0.6758
0,19:48:17,-14:54:52.0,15.419,0.01,0.896,0.015,2,-2,-1.729,0.657,1.105,0.649,0.481,0.3403
0,19:48:20,-14:53:48.5,15.233,0.009,0.914,0.013,2,-2,2.261,-1.066,1.196,0.867,0.577,0.398
0,19:48:20,-14:53:50.0,15.502,0.01,0.904,0.016,2,-2,-0.576,-0.664,1.217,1.084,0.745,0.501
0,19:48:25,-14:49:59.5,15.683,0.012,0.934,0.018,2,-2,3.829,-2.306,-0.81,2.124,1.702,1.0873
0,19:48:41,-14:49:43.3,15.618,0.011,0.925,0.017,2,-2,-2.088,-1.549,0.25,0.834,0.605,0.5395
0,19:46:48,-14:54:30.5,15.588,0.012,0.976,0.018,2,-2,1.564,-0.103,0.449,0.655,0.562,0.3392
0,19:46:29,-14:52:46.2,14.86,0.007,0.996,0.011,2,-2,1.146,-0.794,0.862,0.496,0.386,0.2668
0,19:46:44,-14:48:26.2,15.82,0.014,0.855,0.021,2,-2,0.118,0.374,0.098,0.552,0.413,0.3302
0,19:46:40,-14:46:10.6,15.453,0.011,0.969,0.017,2,-2,0.041,-0.123,0.674,0.673,0.53,0.3818
0,19:46:28,-14:43:18.1,15.375,0.007,0.946,0.011,4,-2,-2.411,-1.52,0.017,0.858,0.662,0.6075
0,19:46:45,-14:42:54.8,15.542,0.012,0.948,0.016,3,-2,0.529,0.34,1.024,0.645,0.499,0.3861
0,19:42:21,-14:29:50.7,15.726,0.009,0.858,0.013,4,-2,0.24,-1.193,0.679,0.437,0.405,0.2777
0,19:41:54,-14:42:23.3,15.676,0.012,0.926,0.019,2,-2,1.318,1.131,0.891,0.703,0.552,0.3844
0,19:41:49,-14:32:03.1,15.568,0.011,0.874,0.018,2,-2,0.028,-1.551,0.523,0.452,0.425,0.2706
0,19:41:47,-14:42:32.8,15.771,0.013,0.881,0.021,2,-2,-1.893,-1.492,1.074,0.664,0.551,0.373
0,19:44:12,-14:30:33.4,15.304,0.01,0.859,0.016,2,-2,-1.32,-1.256,0.876,0.637,0.541,0.3642
0,19:43:31,-14:32:35.7,14.807,0.007,0.962,0.011,2,-2,-0.612,-0.346,0.211,0.279,0.243,0.1695
0,19:44:17,-14:35:36.1,15.498,0.011,1.039,0.019,2,-2,-3.606,-3.214,0.294,2.331,2.42,1.0478
0,19:44:16,-14:36:33.6,15.201,0.009,0.924,0.014,2,-2,0.463,-0.929,0.289,0.419,0.393,0.2368
0,19:44:02,-14:38:45.7,15.513,0.011,0.976,0.019,2,-2,-2.226,0.786,0.892,0.761,0.676,0.4574
0,19:44:02,-14:13:08.9,15.729,0.012,0.856,0.019,2,-2,1.041,-0.284,0.122,0.921,0.647,0.5062
0,19:44:05,-14:11:25.0,13.619,0.003,0.935,0.005,2,-2,-3.386,-1.074,-0.022,1.148,0.799,0.6541
0,19:44:17,-14:10:19.5,15.681,0.012,0.889,0.018,2,-2,-0.295,-0.081,-0.026,0.725,0.534,0.4064
0,19:44:20,-14:06:12.1,15.705,0.012,0.881,0.019,2,0,-0.186,-1.639,0.781,0.617,0.465,0.3349
0,19:41:38,-14:15:14.2,15.817,0.014,0.809,0.022,2,-2,-2.934,-0.986,1.175,1.266,1.125,0.7269
0,19:41:43,-14:13:27.1,15.685,0.013,0.937,0.021,2,-2,0.855,0.475,1.13,0.876,0.853,0.4878
0,19:41:50,-14:13:26.9,15.343,0.01,0.964,0.016,2,-2,0.939,1.556,0.71,0.654,0.623,0.337
0,19:41:53,-14:12:31.1,15.23,0.009,0.935,0.015,2,-2,0.838,-0.982,0.886,0.585,0.55,0.3112
0,19:41:52,-14:09:44.0,14.942,0.008,0.828,0.012,2,-2,-1.098,0.287,0.521,0.318,0.268,0.1759
0,19:42:31,-14:04:50.8,15.582,0.008,0.898,0.013,4,-2,-0.91,-0.16,0.715,0.624,0.469,0.3551
0,19:43:20,-14:41:45.5,15.525,0.011,0.982,0.017,2,-2,1.689,-1.252,0.622,0.701,0.625,0.43
0,19:42:56,-14:35:07.2,15.428,0.01,0.974,0.016,2,-2,1.005,-1.475,0.713,0.47,0.416,0.3235
0,19:42:48,-14:33:45.7,15.622,0.012,0.962,0.018,2,-2,1.158,0.791,0.442,0.54,0.495,0.3181
0,19:44:47,-14:35:06.9,13.871,0.004,1.095,0.006,2,-2,-0.187,-0.237,0.038,0.277,0.206,0.1476
0,19:45:06,-14:36:41.3,15.523,0.011,1.034,0.018,2,-2,-0.165,-0.059,0.06,0.315,0.238,0.1496
0,19:44:41,-14:37:07.8,15.58,0.012,0.947,0.018,2,-2,0.008,0.692,0.534,0.629,0.515,0.3745
0,19:44:32,-14:38:05.0,14.876,0.007,1.15,0.012,2,-2,-0.311,-0.17,-0.163,0.448,0.4,0.2564
0,19:44:49,-14:38:05.4,15.082,0.008,1.099,0.014,2,-2,-0.597,-0.368,-0.229,0.937,0.912,0.5853
0,19:44:31,-14:39:17.6,14.675,0.006,1.062,0.01,2,-2,-0.361,0.185,-0.306,0.308,0.256,0.1814
0,19:44:35,-14:40:45.7,14.426,0.005,1.083,0.009,2,-2,-0.176,-0.223,0.195,0.304,0.246,0.1836
0,19:45:00,-14:41:05.0,13.851,0.004,1.101,0.006,2,-2,0.275,0.01,-0.16,0.198,0.167,0.1135
0,19:44:56,-14:41:17.1,14.88,0.007,1,0.011,2,-2,0.292,0.222,0.176,0.34,0.294,0.1873
0,19:44:59,-14:42:17.9,14.205,0.005,1.086,0.008,2,-2,-0.457,-0.568,0.134,0.257,0.227,0.1417
0,19:44:26,-14:06:12.4,15.762,0.012,0.792,0.018,2,-2,-0.683,0.04,0.477,0.487,0.377,0.263
0,19:44:36,-14:13:20.6,15.563,0.011,0.925,0.016,2,0,4.832,-1.091,2.895,2.292,1.395,0.9746
0,19:44:40,-14:06:42.7,15.673,0.012,0.861,0.018,2,-2,-1.179,0.24,0.775,0.696,0.494,0.391
0,19:44:57,-14:06:47.1,15.773,0.013,0.883,0.019,2,-2,-2.061,-0.487,0.666,0.723,0.536,0.3265
0,19:45:04,-14:07:10.9,15.597,0.011,0.972,0.017,2,-2,1.033,-1.393,0.958,1.067,0.741,0.5049
0,19:45:16,-14:15:12.4,15.589,0.011,0.967,0.017,2,0,0.421,0.494,-0.274,1.179,0.88,0.7245
0,19:43:26,-14:13:28.2,15.557,0.012,0.85,0.018,2,-2,-1.696,0.731,0.094,0.53,0.384,0.3044
0,19:43:08,-14:07:07.8,15.53,0.011,0.795,0.016,2,-2,-0.664,-0.579,0.608,0.4,0.308,0.2735
0,19:43:57,-14:25:02.2,15.109,0.008,0.872,0.013,2,-2,-0.329,-0.647,0.458,0.405,0.307,0.2078
0,19:43:31,-13:50:25.0,15.501,0.01,0.917,0.016,2,-2,-2.014,-1.62,0.046,0.647,0.466,0.3755
0,19:43:46,-13:58:49.8,15.505,0.01,0.947,0.017,2,-2,-1.388,0.368,-0.308,0.781,0.633,0.4795
0,19:41:50,-13:57:27.4,15.237,0.009,0.93,0.014,2,-2,-0.89,-0.557,0.824,0.71,0.586,0.3501
0,19:42:21,-13:55:35.2,15.364,0.01,0.888,0.016,2,-2,-0.563,0.617,0.946,0.596,0.49,0.3002
0,19:42:04,-13:51:58.5,15.433,0.011,0.934,0.017,2,-2,0.73,0.515,0.912,1.018,0.81,0.511
0,19:42:21,-13:51:04.2,15.76,0.013,0.834,0.02,2,-2,-0.836,-1.55,0.249,0.843,0.695,0.3689
0,19:41:49,-13:51:00.6,15.718,0.013,0.928,0.021,2,-2,-0.788,-2.387,0.614,0.887,0.774,0.4412
0,19:43:20,-14:29:45.2,15.372,0.01,0.877,0.015,2,-2,-0.358,-0.805,0.173,0.302,0.26,0.178
0,19:43:04,-14:19:39.7,15.54,0.011,0.917,0.017,2,-2,-1.59,-2.508,1.382,0.983,0.863,0.6174
0,19:42:55,-14:17:59.5,15.59,0.012,0.968,0.018,2,-2,-0.192,-1.793,0.581,0.624,0.547,0.3907
0,19:42:53,-14:20:49.9,15.61,0.012,0.882,0.018,2,-2,-0.619,0.913,1.131,0.799,0.697,0.5042
0,19:44:57,-14:19:46.1,15.463,0.011,0.948,0.017,2,-2,-0.857,-1.93,0.031,0.827,0.627,0.5095
0,19:45:12,-14:25:18.8,15.16,0.009,0.985,0.014,2,-2,1.641,-1.513,1.171,0.731,0.585,0.4351
0,19:44:28,-14:28:41.4,15.791,0.014,0.858,0.021,2,-2,-0.253,-1.68,1.008,0.648,0.469,0.3481
0,19:45:02,-14:29:11.8,15.528,0.011,0.972,0.017,2,-2,0.655,-0.641,1.137,0.685,0.531,0.4036
0,19:44:24,-13:58:44.9,15.507,0.01,0.91,0.016,2,-2,2.78,0.295,1.351,1.213,0.863,0.5092
0,19:44:25,-13:57:34.9,15.615,0.011,0.798,0.016,2,-2,1.074,0.47,0.24,0.5,0.376,0.2232
0,19:44:28,-13:56:30.9,15.596,0.011,0.853,0.016,2,-2,-0.537,0.785,0.121,0.599,0.434,0.2665
0,19:44:35,-13:55:37.7,15.636,0.011,0.904,0.017,2,-2,-0.293,0.551,0.553,0.896,0.553,0.3112
0,19:44:44,-13:59:11.7,15.741,0.012,0.894,0.018,2,-2,3.347,1.439,0.239,1.716,1.207,0.801
0,19:44:47,-13:58:24.4,15.347,0.009,0.915,0.014,2,-2,-1.114,-0.806,0.796,0.68,0.436,0.2743
0,19:45:01,-13:52:54.8,15.658,0.012,0.928,0.018,2,-2,-0.954,-1.154,1.113,0.601,0.505,0.3403
0,19:45:02,-13:56:26.9,15.725,0.012,0.896,0.018,2,-2,-1.6,-0.41,0.598,0.613,0.458,0.299
0,19:45:16,-13:59:10.3,15.669,0.012,0.938,0.018,2,-2,-0.508,0.909,0.513,0.97,0.733,0.4911
0,19:43:26,-14:00:44.7,15.583,0.012,0.947,0.018,2,-2,1.692,-0.123,0.462,0.871,0.595,0.5709
0,19:42:45,-13:58:12.7,15.545,0.012,0.894,0.018,2,-2,1.009,-0.724,0.406,0.531,0.407,0.2709
0,19:43:11,-13:53:16.2,15.285,0.01,0.952,0.015,2,-2,-1.714,-1.063,0.879,0.598,0.469,0.3408
0,19:46:12,-14:34:39.5,15.848,0.01,0.799,0.015,4,-2,-0.198,-1.444,0.18,0.54,0.427,0.3545
0,19:46:11,-14:33:51.4,15.71,0.009,0.93,0.014,4,-2,0.322,-1.631,0.333,0.718,0.567,0.4713
0,19:45:54,-14:33:50.2,15.489,0.011,1.06,0.018,2,-2,3.378,1.277,-0.272,1.301,1.061,0.86
0,19:45:51,-14:41:35.0,15.655,0.012,0.925,0.018,2,-2,0.264,-0.932,0.577,0.742,0.592,0.4128
0,19:45:50,-14:31:04.6,15.452,0.01,1.019,0.016,2,-2,-0.184,0.055,0.176,0.956,0.7,0.5181
0,19:45:48,-14:41:52.7,15.063,0.008,0.932,0.013,2,-2,0.734,-0.995,0.734,0.504,0.375,0.2831
0,19:45:35,-14:35:38.8,15.755,0.013,0.815,0.019,2,-2,-1.479,-0.443,0.438,0.535,0.436,0.2959
0,19:47:49,-14:32:42.1,15.347,0.01,0.941,0.016,2,-2,-0.526,0.896,0.913,0.603,0.447,0.3253
0,19:47:41,-14:36:45.8,15.519,0.011,0.967,0.018,2,-2,-2.197,-0.736,0.79,0.638,0.495,0.3336
0,19:47:47,-14:40:06.2,14.895,0.007,0.831,0.011,2,-2,0.382,-0.527,0.405,0.331,0.252,0.1932
0,19:47:34,-14:40:38.4,15.384,0.01,0.946,0.016,2,-2,-1.091,-1.372,0.478,0.534,0.384,0.3011
0,19:47:39,-14:03:37.7,15.729,0.009,0.92,0.014,4,-2,-0.854,0.278,0.796,0.766,0.662,0.6745
0,19:45:47,-14:13:08.1,15.127,0.009,0.95,0.014,2,-2,1.27,0.363,1.135,0.642,0.434,0.3506
0,19:45:57,-14:10:43.8,15.427,0.011,0.929,0.017,2,-2,-0.937,-0.887,0.854,0.508,0.354,0.2629
0,19:45:22,-14:10:23.1,15.742,0.014,0.862,0.021,2,-2,1,-1.205,0.748,0.708,0.483,0.3674
0,19:45:19,-14:08:59.2,15.697,0.013,0.913,0.021,2,-2,-1.032,-1.522,0.98,0.637,0.425,0.3208
0,19:47:01,-14:39:53.0,15.592,0.013,0.922,0.019,2,-2,0.155,-1.285,0.259,0.589,0.416,0.3146
0,19:48:11,-14:16:35.6,15.414,0.01,0.943,0.013,4,-2,-1.931,0.928,0.073,0.562,0.45,0.3607
0,19:48:15,-14:16:19.1,15.409,0.011,0.867,0.016,2,-2,0.494,0.408,0.415,0.424,0.357,0.2456
0,19:46:16,-14:13:11.6,15.37,0.011,0.988,0.017,2,-2,-0.872,0.827,1.444,1.072,0.875,0.4779
0,19:46:34,-14:12:44.8,15.364,0.011,0.936,0.017,2,0,1.184,-0.259,0.837,0.578,0.466,0.2665
0,19:46:17,-14:11:48.3,15.536,0.013,0.879,0.019,2,-2,1.045,1.062,0.505,0.579,0.461,0.2612
0,19:46:55,-14:09:34.9,15.737,0.015,0.878,0.022,2,-2,-1.267,-0.702,0.493,0.533,0.472,0.2719
0,19:46:37,-14:06:09.9,15.523,0.013,0.911,0.019,2,-2,1.635,-0.657,1.13,0.828,0.795,0.3957
0,19:46:24,-14:04:29.0,15.396,0.012,0.942,0.018,2,0,-2.601,-2.864,1.433,1.12,0.882,0.6604
0,19:45:57,-14:16:59.6,15.336,0.01,0.88,0.016,2,-2,0.586,-0.602,0.708,0.623,0.382,0.2569
0,19:47:09,-13:51:19.4,15.589,0.012,1.009,0.019,2,-2,3.908,-4.215,0.911,2.024,1.631,1.1945
0,19:47:14,-14:01:59.1,15.268,0.01,0.801,0.014,2,-2,0.078,-0.794,0.002,0.518,0.443,0.3514
0,19:47:26,-13:53:15.8,15.689,0.013,0.95,0.02,2,-2,0.037,0.525,0.795,0.837,0.693,0.5526
0,19:47:39,-13:50:41.5,15.628,0.012,0.879,0.018,2,-2,-1.258,0.309,0.34,0.652,0.54,0.3972
0,19:47:44,-13:53:22.3,15.568,0.012,0.927,0.018,2,-2,0.74,-0.821,1.333,0.849,0.751,0.5513
0,19:45:45,-14:02:59.8,15.507,0.013,0.984,0.02,2,-2,-0.752,-0.31,0.952,0.488,0.39,0.3101
0,19:46:22,-14:24:34.3,15.562,0.029,0.913,0.032,2,-1,0.364,-2.199,1.734,1.088,0.883,0.6623
0,19:48:12,-13:51:02.2,15.687,0.032,0.797,0.035,2,-2,-1.229,-1.15,0.388,0.422,0.341,0.2627
0,19:48:12,-13:54:52.5,14.894,0.016,0.895,0.018,2,-2,-0.01,0.283,1.148,0.781,0.65,0.5509
0,19:48:54,-13:56:43.0,15.541,0.028,0.957,0.031,2,-2,-0.519,-0.668,1.234,0.765,0.496,0.414
0,19:46:55,-14:02:39.7,15.558,0.032,0.924,0.035,2,-1,0.796,0.019,0.743,0.605,0.564,0.2958
0,19:47:04,-13:57:56.0,15.763,0.038,0.816,0.041,2,0,-0.631,-1.443,0.619,0.47,0.432,0.4087
0,19:46:54,-13:56:30.0,15.525,0.031,0.905,0.034,2,-1,-0.33,-0.815,0.814,0.45,0.408,0.3112
0,19:44:58,-14:48:28.2,13.549,0.046,1.159,0.062,0,0,0.002,-0.076,0.003,0.249,0.216,0.1452
0,19:44:57,-14:49:20.5,12.478,0.035,1.105,0.046,0,0,-0.133,0.033,-0.099,0.135,0.114,0.0782
0,19:45:00,-14:49:15.4,14.604,0.1,1.038,0.128,0,0,-0.541,-0.54,0.019,0.36,0.314,0.2156
0,19:44:54,-14:46:18.1,14.178,0.079,1.145,0.099,0,0,0.341,0.546,0.111,0.35,0.305,0.2122
0,19:44:54,-14:49:35.0,14.053,0.064,1.097,0.084,0,0,-0.791,0.257,0.043,0.473,0.401,0.2533
0,19:44:58,-14:45:51.0,13.183,0.038,1.176,0.05,0,0,-0.265,-0.197,0.071,0.216,0.186,0.1238
0,19:44:53,-14:45:52.8,14.075,0.078,1.079,0.098,0,0,0.059,-0.329,-0.23,0.235,0.21,0.1282
0,19:44:53,-14:45:24.6,14.064,0.065,1.059,0.081,0,0,-0.161,-0.223,-0.13,0.343,0.307,0.2005
0,19:44:58,-14:44:56.2,13.578,0.047,1.112,0.061,0,0,-0.408,-0.534,0.225,0.216,0.185,0.1227
0,19:44:58,-14:44:47.0,12.984,0.035,1.201,0.047,0,0,-0.114,-0.085,0.033,0.161,0.132,0.0934
0,19:44:48,-14:45:18.4,14.033,0.068,1.099,0.085,0,0,0.265,-0.101,-0.23,0.226,0.19,0.131
0,19:44:57,-14:44:25.3,13.727,0.059,1.142,0.079,0,0,0.111,0.068,-0.038,0.336,0.297,0.1618
0,19:44:52,-14:44:29.7,14.29,0.078,1.097,0.095,0,0,0.304,-0.137,-0.373,0.274,0.232,0.1593
0,19:44:58,-14:44:09.3,14.139,0.072,0.992,0.084,0,0,0.12,0.037,0.168,0.248,0.205,0.1347
0,19:44:50,-14:44:10.3,14.174,0.071,0.992,0.087,0,0,-0.222,0.304,0.085,0.285,0.239,0.1635
0,19:45:06,-14:51:36.0,14.483,0.1,1.201,0.122,0,0,-0.285,0.234,-0.141,0.401,0.344,0.2191
0,19:44:52,-14:43:20.4,13.441,0.042,1.159,0.055,0,0,-1.049,-0.223,0.539,0.257,0.213,0.1486
0,19:45:00,-14:52:30.6,14.593,0.103,1.007,0.127,0,0,0.302,0.29,-0.03,0.334,0.308,0.1897
0,19:44:55,-14:52:46.8,14.247,0.072,1.053,0.09,0,0,-0.018,-0.208,-0.083,0.252,0.22,0.1479
0,19:44:46,-14:52:21.6,12.839,0.032,1.157,0.046,0,0,-0.196,-0.06,-0.042,0.162,0.146,0.0858
0,19:44:54,-14:53:04.0,14.312,0.086,0.955,0.102,0,0,-0.478,-0.411,0.137,0.266,0.229,0.1581
0,19:44:59,-14:42:17.9,14.238,0.07,1.014,0.085,0,0,-0.457,-0.568,0.134,0.257,0.227,0.1417
0,19:44:32,-14:49:26.7,13.079,0.039,1.172,0.053,0,0,-0.227,-0.069,-0.037,0.16,0.134,0.0964
0,19:44:57,-14:54:08.3,13.953,0.062,1.105,0.071,0,0,-0.502,-0.213,-0.045,0.224,0.205,0.1271
0,19:44:30,-14:48:36.0,13.484,0.055,1.161,0.07,0,0,0.17,-0.003,-0.002,0.208,0.178,0.1267
0,19:45:04,-14:54:44.7,14.594,0.102,1.177,0.127,0,0,0.504,-0.302,-0.218,0.388,0.352,0.2304
0,19:45:04,-14:55:02.3,14.477,0.089,1.07,0.116,0,0,0.3,0.441,-0.27,0.292,0.264,0.1797
0,19:45:06,-14:54:58.0,13.987,0.057,1.201,0.073,0,0,-0.186,-0.005,0.224,0.252,0.225,0.1531
0,19:44:31,-14:39:17.4,14.564,0.107,1.038,0.132,0,0,-0.361,0.185,-0.306,0.308,0.256,0.1814
0,19:45:13,-14:58:43.9,13.353,0.038,1.098,0.052,0,0,-0.17,0.002,0.059,0.165,0.147,0.1013
0,19:45:21,-14:59:05.0,14.602,0.1,0.866,0.117,0,0,-0.479,-0.101,0.077,0.247,0.22,0.1537
0,19:44:47,-14:35:06.9,13.737,0.053,1.106,0.068,0,0,-0.187,-0.237,0.038,0.277,0.206,0.1476
0,19:45:44,-14:55:53.3,13.567,0.047,1.021,0.059,0,0,-0.18,-0.003,-0.147,0.161,0.145,0.0957
0,19:43:31,-14:32:35.7,14.676,0.096,1.201,0.127,0,0,-0.612,-0.346,0.211,0.279,0.243,0.1695
0,19:42:22,-14:45:12.0,14.101,0.065,0.954,0.078,0,0,-2.199,-1.621,1.416,0.901,0.698,0.5268
0,19:47:47,-14:40:06.2,14.766,0.1,0.872,0.115,0,0,0.382,-0.527,0.405,0.331,0.252,0.1932
0,19:41:47,-15:01:25.9,14.443,0.077,0.841,0.087,0,0,-0.548,-0.134,0.064,0.214,0.156,0.1264
0,19:43:14,-15:28:47.8,14.704,0.105,1.032,0.128,0,0,-0.994,-0.842,0.019,0.323,0.249,0.1724
0,19:42:53,-13:51:37.5,14.69,0.103,0.794,0.117,0,0,0.012,-0.157,0.437,0.262,0.182,0.1512
0,19:48:12,-13:54:52.5,14.806,0.101,1.101,0.13,0,0,-0.01,0.283,1.148,0.781,0.65,0.5509
